No errors
No warnings
102 ms
data source=metars
4909 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
MNMG 272200Z 11010KT 9999 FEW025 31/21 Q1008 A2978 NOSIG,MNMG,2025-01-27T22:00:00Z,12.141,-86.177,31,21,110,10,,6+,29.76,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,59
MNJU 272200Z 09006KT 9999 SCT020 32/24 Q1009,MNJU,2025-01-27T22:00:00Z,12.1,-85.367,32,24,90,6,,6+,29.79,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,85
MNJG 272200Z 36008KT 9999 SCT014 21/19 Q1011,MNJG,2025-01-27T22:00:00Z,13.141,-86.019,21,19,360,8,,6+,29.85,,,,,,,,,,,SCT,1400,,,,,,,VFR,,,,,,,,,,,,METAR,981
MNCH 272200Z 18004KT 9999 SCT025 SCT090 32/23 Q1008,MNCH,2025-01-27T22:00:00Z,12.638,-87.136,32,23,180,4,,6+,29.76,,,,,,,,,,,SCT,2500,SCT,9000,,,,,VFR,,,,,,,,,,,,METAR,70
MNBL 272200Z 10004KT 9999 FEW020 28/26 Q1010,MNBL,2025-01-27T22:00:00Z,11.995,-83.768,28,26,100,4,,6+,29.82,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,10
MKJS 272200Z 06013KT 9999 FEW022 27/23 Q1013,MKJS,2025-01-27T22:00:00Z,18.502,-77.915,27,23,60,13,,6+,29.91,,,,,,,,,,,FEW,2200,,,,,,,VFR,,,,,,,,,,,,METAR,3
MKJP 272200Z 13010KT 9999 FEW022 29/22 Q1012,MKJP,2025-01-27T22:00:00Z,17.942,-76.798,29,22,130,10,,6+,29.88,,,,,,,,,,,FEW,2200,,,,,,,VFR,,,,,,,,,,,,METAR,3
MHTR 272200Z 00000KT 9999 SCT022TCU 27/24,MHTR,2025-01-27T22:00:00Z,15.926,-85.939,27,24,0,0,,6+,0.00,,,,,,,,,,,SCT,2200,,,,,,,VFR,,,,,,,,,,,,METAR,3
MHTG 272200Z 36017KT 9999 BKN038 25/15 Q1017 A3003 NOSIG,MHTG,2025-01-27T22:00:00Z,14.06,-87.216,25,15,360,17,,6+,30.03,,,,,,TRUE,,,,,BKN,3800,,,,,,,VFR,,,,,,,,,,,,METAR,1001
MHTE 272200Z 36007KT 9999 SCT024 26/23 Q1012 A2988,MHTE,2025-01-27T22:00:00Z,15.776,-87.473,26,23,360,7,,6+,29.88,,,,,,,,,,,SCT,2400,,,,,,,VFR,,,,,,,,,,,,METAR,7
MHSR 272200Z 36006KT 9999 BKN025 23/20,MHSR,2025-01-27T22:00:00Z,14.783,-88.783,23,20,360,6,,6+,0.00,,,,,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,1087
MHRO 272200Z 02006KT 9999 FEW025 27/23 Q1014 A2995 NOSIG,MHRO,2025-01-27T22:00:00Z,16.316,-86.523,27,23,20,6,,6+,29.94,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,6
MHPR 272200Z 36014KT 9999 BKN050 28/18 Q1015 A2999 NOSIG,MHPR,2025-01-27T22:00:00Z,14.382,-87.621,28,18,360,14,,6+,29.97,,,,,,TRUE,,,,,BKN,5000,,,,,,,VFR,,,,,,,,,,,,METAR,628
MHPL 272200Z 06008KT 9999 SCT024TCU BKN080 25/23 RERA,MHPL,2025-01-27T22:00:00Z,15.262,-83.776,25,23,60,8,,6+,0.00,,,,,,,,,,,SCT,2400,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,13
MHLM 272200Z 03010KT 9999 FEW024 29/26 Q1013 A2991 NOSIG,MHLM,2025-01-27T22:00:00Z,15.442,-87.934,29,26,30,10,,6+,29.91,,,,,,TRUE,,,,,FEW,2400,,,,,,,VFR,,,,,,,,,,,,METAR,32
MHLE 272200Z 02004KT 9999 FEW024 20/13,MHLE,2025-01-27T22:00:00Z,14.291,-88.175,20,13,20,4,,6+,0.00,,,,,,,,,,,FEW,2400,,,,,,,VFR,,,,,,,,,,,,METAR,1688
MHLC 272200Z 36005KT 9999 SCT020 26/23 Q1014 A2995 NOSIG,MHLC,2025-01-27T22:00:00Z,15.737,-86.864,26,23,360,5,,6+,29.94,,,,,,TRUE,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,13
MHGS 272200Z 34006KT 9999 SCT032 26/20,MHGS,2025-01-27T22:00:00Z,14.573,-88.596,26,20,340,6,,6+,0.00,,,,,,,,,,,SCT,3200,,,,,,,VFR,,,,,,,,,,,,METAR,913
MHCH 272200Z 36002KT 9999 BKN034 34/18,MHCH,2025-01-27T22:00:00Z,13.318,-87.154,34,18,360,2,,6+,0.00,,,,,,,,,,,BKN,3400,,,,,,,VFR,,,,,,,,,,,,METAR,58
MHCA 272200Z 00000KT 9999 SCT028 SCT070 26/22 Q1018,MHCA,2025-01-27T22:00:00Z,14.875,-85.775,26,22,0,0,,6+,30.06,,,,,,,,,,,SCT,2800,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,386
MGZA 272200Z 07012KT 9999 FEW024 31/17 QFE 987/4,MGZA,2025-01-27T22:00:00Z,14.959,-89.538,31,17,70,12,,6+,0.00,,,,,,,,,,,FEW,2400,,,,,,,VFR,,,,,,,,,,,,METAR,195
MGTU 272200Z32004KT CAVOK 33/23,MGTU,2025-01-27T22:00:00Z,-99.99,-99.99,33,23,320,4,,6+,0.00,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9999
MGRT 272200Z 25012KT 9999 SCT020TCU 33/22 Q1011 A2985 TCU N/NNE/NE/NNW VOLC STA MARIA Y SANTIAGO EN ACTV,MGRT,2025-01-27T22:00:00Z,14.523,-91.697,33,22,250,12,,6+,29.85,,,,,,,,,,SA,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,209
MGQZ 272200Z 05010KT 9999 FEW020 21/07 QFE 771/9,MGQZ,2025-01-27T22:00:00Z,14.862,-91.506,21,7,50,10,,6+,0.00,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,2378
MGPB 272200Z 00000KT 9999 FEW020 27/23 Q1013 A2991,MGPB,2025-01-27T22:00:00Z,15.737,-88.589,27,23,0,0,,6+,29.91,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,6
MGMT 272200Z 18004KT CAVOK 33/27,MGMT,2025-01-27T22:00:00Z,-99.99,-99.99,33,27,180,4,,6+,0.00,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9999
MGMM 272200Z 36004KTT 9999 BKN020 28/23 Q1015 A2997,MGMM,2025-01-27T22:00:00Z,16.914,-89.866,28,23,,,,6+,29.97,,,,,,,,,,,BKN,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,105
MGHT 272200Z 18016KT 9999 SCT028 23/10,MGHT,2025-01-27T22:00:00Z,15.317,-91.503,23,10,180,16,,6+,0.00,,,,,,,,,,,SCT,2800,,,,,,,VFR,,,,,,,,,,,,METAR,1875
MGGT 272200Z 02020KT 9999 FEW020 25/15 Q1020 A3012,MGGT,2025-01-27T22:00:00Z,14.585,-90.526,25,15,20,20,,6+,30.12,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,1497
MGES 272200Z 03008KT 9999 BKN018 23/18 QFE 909.2,MGES,2025-01-27T22:00:00Z,14.568,-89.326,23,18,30,8,,6+,0.00,,,,,,,,,,,BKN,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,948
MGCB 272200Z 07004KT 9999 BKN018 21/16 QFE 872.4,MGCB,2025-01-27T22:00:00Z,15.47,-90.406,21,16,70,4,,6+,0.00,,,,,,,,,,,BKN,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,1323
MDST 272200Z 09007KT 050V130 9999 BKN018 26/21 Q1014,MDST,2025-01-27T22:00:00Z,19.407,-70.614,26,21,90,7,,6+,29.94,,,,,,,,,,,BKN,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,175
MDSD 272200Z 13008KT 9999 FEW020 SCT080 28/25 Q1014,MDSD,2025-01-27T22:00:00Z,18.433,-69.667,28,25,130,8,,6+,29.94,,,,,,,,,,,FEW,2000,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,18
MDPP 272200Z 09008KT 9999 SCT018 SCT070 25/23 Q1014,MDPP,2025-01-27T22:00:00Z,19.759,-70.571,25,23,90,8,,6+,29.94,,,,,,,,,,,SCT,1800,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,9
MDPC 272200Z 04004KT 9999 FEW020 SCT080 26/23 Q1015,MDPC,2025-01-27T22:00:00Z,18.566,-68.356,26,23,40,4,,6+,29.97,,,,,,,,,,,FEW,2000,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,10
MDLR 272200Z 09010KT 9999 BKN018 25/23 Q1015 RESH,MDLR,2025-01-27T22:00:00Z,18.451,-68.921,25,23,90,10,,6+,29.97,,,,,,,,,,,BKN,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,66
MDJB 272200Z 18005KT 9999 FEW016CB BKN018 SCT070 27/24 Q1014 CB/NE/N,MDJB,2025-01-27T22:00:00Z,18.577,-69.984,27,24,180,5,,6+,29.94,,,,,,,,,,,FEW,1600,BKN,1800,SCT,7000,,,MVFR,,,,,,,,,,,,METAR,24
MDCY 272200Z 09018KT 9999 SCT018 26/23 Q1013 RERA,MDCY,2025-01-27T22:00:00Z,19.271,-69.733,26,23,90,18,,6+,29.91,,,,,,,,,,,SCT,1800,,,,,,,VFR,,,,,,,,,,,,METAR,4
MDBH 272200Z 16008KT 9999 BKN020 SCT100 28/23 Q1013,MDBH,2025-01-27T22:00:00Z,18.25,-71.126,28,23,160,8,,6+,29.91,,,,,,,,,,,BKN,2000,SCT,10000,,,,,MVFR,,,,,,,,,,,,METAR,7
MBPV 272200Z 13006KT 9999 SCT012 26/19 Q1015,MBPV,2025-01-27T22:00:00Z,21.772,-72.265,26,19,130,6,,6+,29.97,,,,,,,,,,,SCT,1200,,,,,,,VFR,,,,,,,,,,,,METAR,7
LZZI 272200Z VRB02KT 8000 FEW037 01/00 Q1007,LZZI,2025-01-27T22:00:00Z,49.231,18.613,1,0,VRB,2,,4.97,29.73,,,,,,,,,,,FEW,3700,,,,,,,MVFR,,,,,,,,,,,,METAR,311
LZTT 272200Z 23008KT 180V260 9999 FEW023 04/01 Q1007,LZTT,2025-01-27T22:00:00Z,49.068,20.25,4,1,230,8,,6+,29.73,,,,,,,,,,,FEW,2300,,,,,,,VFR,,,,,,,,,,,,METAR,693
LZPP 272200Z 15011KT 120V190 CAVOK 09/05 Q1005,LZPP,2025-01-27T22:00:00Z,48.613,17.832,9,5,150,11,,6+,29.68,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,160
LZKZ 272200Z 19002KT CAVOK 05/04 Q1009 NOSIG,LZKZ,2025-01-27T22:00:00Z,48.661,21.24,5,4,190,2,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,227
LZIB 272200Z 02006KT CAVOK 05/04 Q1004 NOSIG,LZIB,2025-01-27T22:00:00Z,48.17,17.207,5,4,20,6,,6+,29.65,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,129
LYVR 272200Z AUTO 17014KT CAVOK 14/04 Q1013,LYVR,2025-01-27T22:00:00Z,45.147,21.31,14,4,170,14,,6+,29.91,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,82
LYTV 272200Z AUTO VRB01KT 9999 BKN033/// BKN100/// 09/09 Q1020,LYTV,2025-01-27T22:00:00Z,42.405,18.723,9,9,VRB,1,,6+,30.12,,,TRUE,,,,,,,,BKN,3300,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,3
LYPG 272200Z 01003KT 6000 FEW030 SCT050 09/08 Q1020 NOSIG,LYPG,2025-01-27T22:00:00Z,42.359,19.252,9,8,10,3,,3.73,30.12,,,,,,TRUE,,,,,FEW,3000,SCT,5000,,,,,MVFR,,,,,,,,,,,,METAR,32
LYNI 272200Z 20005KT CAVOK 10/04 Q1017 NOSIG,LYNI,2025-01-27T22:00:00Z,43.338,21.863,10,4,200,5,,6+,30.03,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,197
LYKV 272200Z VRB01KT 5000 BR NSC 05/05 Q1014 NOSIG,LYKV,2025-01-27T22:00:00Z,43.818,20.587,5,5,VRB,1,,3.11,29.94,,,,,,TRUE,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,209
LYBT 272200Z VRB02KT CAVOK 07/04 Q1012 NOSIG,LYBT,2025-01-27T22:00:00Z,44.935,20.258,7,4,VRB,2,,6+,29.88,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,78
LYBE 272200Z 16007KT CAVOK 10/02 Q1012 NOSIG,LYBE,2025-01-27T22:00:00Z,44.824,20.291,10,2,160,7,,6+,29.88,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,93
LUKK 272200Z VRB03KT 5000 BR OVC004 05/04 Q1016 TEMPO 1500 BR OVC002,LUKK,2025-01-27T22:00:00Z,46.928,28.931,5,4,VRB,3,,3.11,30.00,,,,,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,102
LRTR 272200Z 10007KT CAVOK 04/02 Q1013,LRTR,2025-01-27T22:00:00Z,45.811,21.333,4,2,100,7,,6+,29.91,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,104
LRTM 272200Z AUTO 09007KT 8000 NCD 01/M00 Q1015,LRTM,2025-01-27T22:00:00Z,46.468,24.421,1,0,90,7,,4.97,29.97,,,TRUE,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,289
LRTC 272200Z AUTO 17004KT 4200 BR NCD 04/03 Q1017,LRTC,2025-01-27T22:00:00Z,45.065,28.716,4,3,170,4,,2.61,30.03,,,TRUE,,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,52
LRSV 272200Z 23006KT CAVOK 05/02 Q1013,LRSV,2025-01-27T22:00:00Z,47.686,26.354,5,2,230,6,,6+,29.91,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,406
LRSM 272200Z AUTO 17007KT 9999 OVC065/// 10/04 Q1012,LRSM,2025-01-27T22:00:00Z,47.703,22.886,10,4,170,7,,6+,29.88,,,TRUE,,,,,,,,OVC,6500,,,,,,,VFR,,,,,,,,,,,,METAR,123
LRSB 272200Z VRB02KT CAVOK 00/M02 Q1015,LRSB,2025-01-27T22:00:00Z,45.789,24.091,0,-2,VRB,2,,6+,29.97,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,442
LROP 272200Z 27004KT 7000 NSC 03/03 Q1017 NOSIG,LROP,2025-01-27T22:00:00Z,44.572,26.102,3,3,270,4,,4.35,30.03,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,92
LROD 272200Z AUTO 18012KT 9999 SCT065/// 12/04 Q1012,LROD,2025-01-27T22:00:00Z,47.036,21.896,12,4,180,12,,6+,29.88,,,TRUE,,,,,,,,SCT,6500,,,,,,,VFR,,,,,,,,,,,,METAR,132
LRIA 272200Z 10008KT 0100 R14/0375N FG VV001 02/02 Q1015,LRIA,2025-01-27T22:00:00Z,47.164,27.627,2,2,100,8,,0.06,29.97,,,,,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,100,METAR,71
LRCV 272200Z 03006KT CAVOK 03/01 Q1016,LRCV,2025-01-27T22:00:00Z,44.31,23.867,3,1,30,6,,6+,30.00,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,192
LRCL 272200Z VRB01KT 4500 BR NSC 02/01 Q1014,LRCL,2025-01-27T22:00:00Z,46.783,23.676,2,1,VRB,1,,2.8,29.94,,,,,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,313
LRCK 272200Z 20003KT 9000 NSC 05/04 Q1017 NOSIG,LRCK,2025-01-27T22:00:00Z,44.362,28.488,5,4,200,3,,5.59,30.03,,,,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,108
LRBV 272200Z AUTO VRB01KT 8000 NCD M00/M02 Q1016,LRBV,2025-01-27T22:00:00Z,45.706,25.524,0,-2,VRB,1,,4.97,30.00,,,TRUE,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,538
LRBS 272200Z 29003KT 270V330 7000 NSC 05/03 Q1017 NOSIG,LRBS,2025-01-27T22:00:00Z,44.511,26.078,5,3,290,3,,4.35,30.03,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,91
LRBM 272200Z AUTO 07005KT 9999 OVC070/// 09/03 Q1013,LRBM,2025-01-27T22:00:00Z,47.658,23.47,9,3,70,5,,6+,29.91,,,TRUE,,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,180
LRBC 272200Z 16009KT 0300 R34/0350N FG VV001 02/02 Q1015,LRBC,2025-01-27T22:00:00Z,46.522,26.91,2,2,160,9,,0.19,29.97,,,,,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,100,METAR,183
LRAR 272200Z AUTO 17010KT 9999 NCD 10/05 Q1012,LRAR,2025-01-27T22:00:00Z,46.176,21.264,10,5,170,10,,6+,29.88,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,102
LQTZ 272200Z 10004KT 030V120 CAVOK 05/01 Q1011,LQTZ,2025-01-27T22:00:00Z,44.461,18.728,5,1,100,4,,6+,29.85,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,242
LQSA 272200Z VRB02KT CAVOK 06/02 Q1015,LQSA,2025-01-27T22:00:00Z,43.825,18.331,6,2,VRB,2,,6+,29.97,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,505
LQMO 272200Z VRB01KT 9999 FEW045 06/05 Q1018,LQMO,2025-01-27T22:00:00Z,43.285,17.84,6,5,VRB,1,,6+,30.06,,,,,,,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,49
LQBK 272200Z 18010KT CAVOK 14/05 Q1010 NOSIG,LQBK,2025-01-27T22:00:00Z,44.937,17.299,14,5,180,10,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,114
LPPT 272200Z 26010KT 230V290 9999 FEW025 13/08 Q1021,LPPT,2025-01-27T22:00:00Z,38.781,-9.136,13,8,260,10,,6+,30.15,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,98
LPPS 272200Z 33007KT 9999 FEW012 17/12 Q1030,LPPS,2025-01-27T22:00:00Z,33.073,-16.35,17,12,330,7,,6+,30.41,,,,,,,,,,,FEW,1200,,,,,,,VFR,,,,,,,,,,,,METAR,89
LPPR 272200Z 25011G22KT 220V290 9999 SCT026 12/07 Q1014,LPPR,2025-01-27T22:00:00Z,41.235,-8.684,12,7,250,11,22,6+,29.94,,,,,,,,,,,SCT,2600,,,,,,,VFR,,,,,,,,,,,,METAR,64
LPPD 272200Z 34006KT 9999 FEW017 14/11 Q1029,LPPD,2025-01-27T22:00:00Z,37.741,-25.698,14,11,340,6,,6+,30.38,,,,,,,,,,,FEW,1700,,,,,,,VFR,,,,,,,,,,,,METAR,62
LPMT 272200Z 26011KT CAVOK 14/08 Q1021,LPMT,2025-01-27T22:00:00Z,38.704,-9.036,14,8,260,11,,6+,30.15,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,4
LPMR 272200Z 29015G27KT 260V320 8000 SCT025 FEW035CB BKN045 13/07 Q1019,LPMR,2025-01-27T22:00:00Z,39.831,-8.887,13,7,290,15,27,4.97,30.09,,,,,,,,,,,SCT,2500,FEW,3500,BKN,4500,,,MVFR,,,,,,,,,,,,METAR,50
LPMA 272200Z 35015KT 9999 SCT015 18/13 Q1029,LPMA,2025-01-27T22:00:00Z,32.698,-16.774,18,13,350,15,,6+,30.38,,,,,,,,,,,SCT,1500,,,,,,,VFR,,,,,,,,,,,,METAR,54
LPLA 272200Z /////KT 9999 FEW025 13/09 Q1028,LPLA,2025-01-27T22:00:00Z,38.762,-27.091,13,9,,,,6+,30.35,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,60
LPHR 272200Z 27013KT 9999 FEW020 15/08 Q1028,LPHR,2025-01-27T22:00:00Z,38.521,-28.714,15,8,270,13,,6+,30.35,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,39
LPFR 272200Z 29010KT 9999 FEW020 15/07 Q1024,LPFR,2025-01-27T22:00:00Z,37.014,-7.966,15,7,290,10,,6+,30.24,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,3
LPBJ 272200Z 27013KT 9999 FEW030 11/07 Q1022,LPBJ,2025-01-27T22:00:00Z,38.073,-7.931,11,7,270,13,,6+,30.18,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,196
LPAZ 272200Z 27015KT 9999 FEW016 SCT034 16/12 Q1030,LPAZ,2025-01-27T22:00:00Z,36.971,-25.171,16,12,270,15,,6+,30.41,,,,,,,,,,,FEW,1600,SCT,3400,,,,,VFR,,,,,,,,,,,,METAR,96
LKTB 272200Z 09007KT CAVOK 06/03 Q1004 NOSIG,LKTB,2025-01-27T22:00:00Z,49.151,16.694,6,3,90,7,,6+,29.65,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,233
LKPR 272200Z 18008KT 9999 -RA FEW047 06/06 Q1003 NOSIG,LKPR,2025-01-27T22:00:00Z,50.101,14.26,6,6,180,8,,6+,29.62,,,,,,TRUE,,,,-RA,FEW,4700,,,,,,,VFR,,,,,,,,,,,,METAR,364
LKPD 272200Z VRB01KT CAVOK 06/04 Q1004 NOSIG RMK BLU BLU,LKPD,2025-01-27T22:00:00Z,50.016,15.74,6,4,VRB,1,,6+,29.65,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,226
LKNA 272200Z 08007KT CAVOK 06/03 Q1003 RMK BLU,LKNA,2025-01-27T22:00:00Z,49.166,16.125,6,3,80,7,,6+,29.62,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,460
LKMT 272200Z 26004KT CAVOK 06/03 Q1004 NOSIG,LKMT,2025-01-27T22:00:00Z,49.696,18.111,6,3,260,4,,6+,29.65,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,251
LKLN 272200Z AUTO 16008KT 9999 -RA FEW057 OVC072 06/05 Q1003,LKLN,2025-01-27T22:00:00Z,49.675,13.275,6,5,160,8,,6+,29.62,,,TRUE,,,,,,,-RA,FEW,5700,OVC,7200,,,,,VFR,,,,,,,,,,,,METAR,353
LKKV 272200Z 19008KT 160V220 9999 SCT011 05/03 Q1001,LKKV,2025-01-27T22:00:00Z,50.202,12.91,5,3,190,8,,6+,29.56,,,,,,,,,,,SCT,1100,,,,,,,VFR,,,,,,,,,,,,METAR,600
LKKB 272200Z 17009KT 9999 -RA NSC 07/05 Q1003,LKKB,2025-01-27T22:00:00Z,50.123,14.538,7,5,170,9,,6+,29.62,,,,,,,,,,-RA,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,281
LKCV 272200Z 22004KT 190V270 9999 SCT029 BKN041 05/03 Q1004 NOSIG RMK BLU BLU,LKCV,2025-01-27T22:00:00Z,49.94,15.382,5,3,220,4,,6+,29.65,,,,,,TRUE,,,,,SCT,2900,BKN,4100,,,,,VFR,,,,,,,,,,,,METAR,234
LJPZ 272200Z AUTO 14014KT 120V180 9999 -RA SCT065/// BKN090/// BKN120/// 13/11 Q1009,LJPZ,2025-01-27T22:00:00Z,45.473,13.615,13,11,140,14,,6+,29.79,,,TRUE,,,,,,,-RA,SCT,6500,BKN,9000,BKN,12000,,,VFR,,,,,,,,,,,,METAR,2
LJMB 272200Z AUTO 19010KT 9999 OVC036/// 12/06 Q1008,LJMB,2025-01-27T22:00:00Z,46.48,15.682,12,6,190,10,,6+,29.76,,,TRUE,,,,,,,,OVC,3600,,,,,,,VFR,,,,,,,,,,,,METAR,263
LJLJ 272200Z VRB01KT 8000 -RA OVC022 08/08 Q1009 RERA NOSIG,LJLJ,2025-01-27T22:00:00Z,46.218,14.477,8,8,VRB,1,,4.97,29.79,,,,,,TRUE,,,,-RA,OVC,2200,,,,,,,MVFR,,,,,,,,,,,,METAR,363
LJCE 272200Z AUTO /////KT //// R09///// // ////// ///// Q////,LJCE,2025-01-27T22:00:00Z,45.899,15.523,,,,,,,0.00,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,153
LHBP 272200Z 17009KT CAVOK 10/04 Q1009 NOSIG,LHBP,2025-01-27T22:00:00Z,47.437,19.256,10,4,170,9,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,141
LFYR 272200Z AUTO 19011KT 9999 BKN025 08/06 Q0997,LFYR,2025-01-27T22:00:00Z,47.32,1.688,8,6,190,11,,6+,29.44,,,TRUE,,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,83
LFVP 272200Z AUTO 26021KT 9999 BKN036 OVC044 M03/M07 Q1008 TEMPO 2500 SHSN BKN015TCU,LFVP,2025-01-27T22:00:00Z,46.764,-56.169,-3,-7,260,21,,6+,29.76,,,TRUE,,,,,,,,BKN,3600,OVC,4400,,,,,VFR,,,,,,,,,,,,METAR,5
LFTW 272200Z AUTO 13014KT 9999 OVC007 13/13 Q0999,LFTW,2025-01-27T22:00:00Z,43.757,4.416,13,13,130,14,,6+,29.50,,,TRUE,,,,,,,,OVC,700,,,,,,,IFR,,,,,,,,,,,,METAR,91
LFTH 272200Z AUTO 19005KT 140V210 7000 SCT011/// SCT031/// BKN088/// ///TCU 15/13 Q1004 TEMPO 25015G25KT 4000 SHRA FEW012 BKN020,LFTH,2025-01-27T22:00:00Z,43.094,6.146,15,13,190,5,,4.35,29.65,,,TRUE,,,,,,,,SCT,1100,SCT,3100,BKN,8800,,,MVFR,,,,,,,,,,,,METAR,3
LFSX 272200Z AUTO 13006KT 9999 BKN047 OVC072 07/05 Q1000,LFSX,2025-01-27T22:00:00Z,47.783,6.364,7,5,130,6,,6+,29.53,,,TRUE,,,,,,,,BKN,4700,OVC,7200,,,,,VFR,,,,,,,,,,,,METAR,266
